course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio
ME4320J,燃烧学,密西根学院,3.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
ME4500J,设计与制造（3）,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
ME4580J,汽车工程,密西根学院,3.0,1,1,0,20.0,1,限选,morning,0.0,0.0
ME4610J,自动控制（J类）,密西根学院,3.0,1,1,0,20.0,1,限选,mixed,0.0,0.0
ME4670J,机器人学导论（J类）,密西根学院,3.0,1,1,0,20.0,1,限选,mixed,0.0,0.0
MSE2500J,工程材料导论,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0
MSE3300J,材料热力学,密西根学院,4.0,1,1,0,2.0,1,必修,afternoon,0.0,0.0
MSE3600J,材料试验I,密西根学院,3.0,1,1,0,2.0,1,必修,afternoon,0.0,0.0
MUSI1500J,中国音乐概论,密西根学院,2.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
PHYS2401J,大学物理（2）,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
PHYS2410J,普通物理实验（2）,密西根学院,1.0,1,1,0,20.0,1,必修,evening,0.0,0.0
PHYS2500J,普通物理（2）,密西根学院,4.0,2,2,0,20.0,1,限选,afternoon,0.0,0.0
PHYS2600J,强化物理（J类）（2）,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
PSY3670J,积极音乐治疗,密西根学院,2.0,1,1,0,20.0,1,限选,evening,0.0,0.0
PSY3680J,心理咨询与治疗导论,密西根学院,4.0,1,1,0,20.0,1,限选,mixed,0.0,0.0
STAT4060J,统计与数据科学的计算方法,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0
STAT4710J,数据科学和python数据分析,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
TC3000J,科技写作与交流,密西根学院,1.0,4,2,0,20.0,1,必修,morning,0.0,0.0
TC4960J,高级科技写作与交流,密西根学院,2.0,2,2,0,20.0,1,必修,morning,0.0,0.0
VE351,数字信号处理与分析,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
VE414,贝叶斯分析,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
VE444,网络,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0
VJ110,基础日语（1）,密西根学院,2.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
VJ111,基础日语（2）,密西根学院,2.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
VK493,材料和器件的自组装,密西根学院,3.0,1,1,0,3.0,1,限选,morning,0.0,0.0
VR368,建筑与城市的可持续发展,密西根学院,3.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0
FL1812P,初级法语语法（1）,巴黎卓越工程师学院,6.0,7,7,0,21.41,1,必修,morning,0.0,0.0
FL1813P,初级综合法语（1）-A,巴黎卓越工程师学院,6.0,6,6,0,19.67,1,限选,morning,0.0,0.0
FL1814P,初级综合法语（1）-B,巴黎卓越工程师学院,3.0,1,1,0,25.0,1,限选,morning,0.0,0.0
FL1819P,法语入门,巴黎卓越工程师学院,4.0,7,7,0,20.58,1,必修,morning,0.0,0.0
FL1907P,工程科技导论,巴黎卓越工程师学院,3.0,1,1,0,145.0,1,"必修,限选",evening,0.0,0.0
FL1911P,工程师科技基础,巴黎卓越工程师学院,3.0,1,1,0,126.0,1,"必修,限选",morning,0.0,0.0
FL1912P,工程伦理与工程师文化,巴黎卓越工程师学院,2.0,1,1,0,147.0,1,必修,evening,0.0,0.0
FL1913P,工程师科技基础（笛卡尔班）,巴黎卓越工程师学院,3.0,1,1,0,25.0,1,限选,morning,0.0,0.0
FL2802P,中级综合法语（1）,巴黎卓越工程师学院,4.0,6,4,0,19.0,1,必修,morning,0.0,0.0
FL2805P,中级法语语法,巴黎卓越工程师学院,2.0,6,5,0,18.17,1,必修,morning,0.0,0.0
FL3603P,工程师文化（2）,巴黎卓越工程师学院,1.0,1,1,0,109.0,1,必修,afternoon,0.0,0.0
FL3801P,法语写作（1）,巴黎卓越工程师学院,2.0,6,6,0,18.17,1,必修,morning,0.0,0.0
FL3802P,实用法语听说（1）,巴黎卓越工程师学院,2.0,6,6,0,18.17,1,必修,mixed,0.0,0.0
FL3806P,高级法汉互译,巴黎卓越工程师学院,2.0,4,2,0,20.6,1,必修,afternoon,0.0,0.0
FL3901P,综合实践项目,巴黎卓越工程师学院,4.0,1,1,0,80.0,1,必修,morning,1.0,1.0
FL4604P,欧洲经济学概论,巴黎卓越工程师学院,2.0,1,1,0,38.0,1,"通识核心课程,限选",morning,0.0,0.0
FL4605P,城市可持续发展,巴黎卓越工程师学院,2.0,1,1,0,38.0,1,"通识核心课程,限选",morning,0.0,0.0
FL4901P,认知实习,巴黎卓越工程师学院,4.0,1,1,0,100.0,1,必修,morning,1.0,1.0
ICE3302P,C程序与算法分析,巴黎卓越工程师学院,3.0,2,2,0,34.5,1,限选,morning,0.0,0.0
ICE3405P,计算机组成,巴黎卓越工程师学院,2.0,1,1,0,45.0,1,必修,morning,0.0,0.0
ICE4404P,编程语言理论,巴黎卓越工程师学院,2.0,1,1,0,30.0,1,限选,morning,0.0,0.0
ICE4407P,计算机网络,巴黎卓越工程师学院,3.0,1,1,0,45.0,1,必修,morning,0.0,0.0
ICE4411P,信息与编码原理,巴黎卓越工程师学院,2.0,1,1,0,30.0,1,限选,morning,0.0,0.0
ICE4413P,机器学习,巴黎卓越工程师学院,3.0,1,1,0,45.0,1,必修,afternoon,0.0,0.0
ICE4414P,计算机体系结构,巴黎卓越工程师学院,3.0,1,1,0,45.0,1,必修,morning,0.0,0.0
MATH2305P,数列与级数,巴黎卓越工程师学院,6.0,1,1,0,108.0,1,必修,morning,0.0,0.0
MATH2306P,线性代数与双重线性代数Ⅰ,巴黎卓越工程师学院,6.0,1,1,0,108.0,1,必修,morning,0.0,0.0
MATH3305P,积分、级数与傅里叶分析,巴黎卓越工程师学院,6.0,1,1,0,110.0,1,必修,morning,0.0,0.0
MATH3309P,高等微分学与数值计算,巴黎卓越工程师学院,6.0,1,1,0,75.0,1,限选,morning,0.0,0.0
MATH3310P,图论与计算代数,巴黎卓越工程师学院,6.0,1,1,0,74.0,1,限选,morning,0.0,0.0
MATH4401P,泛函分析与偏微分方程,巴黎卓越工程师学院,3.0,1,1,0,24.0,1,"必修,限选",morning,0.0,0.0
MATH4403P,有限元方法,巴黎卓越工程师学院,2.0,1,1,0,24.0,1,"必修,限选",afternoon,0.0,0.0
ME4406P,机械原理与设计,巴黎卓越工程师学院,2.0,1,1,0,29.0,1,"必修,限选",morning,0.0,0.0
ME4901P,机械工程实践项目,巴黎卓越工程师学院,2.0,1,1,0,18.0,1,限选,morning,0.0,0.0
PE4401P,工程流体动力学与传热,巴黎卓越工程师学院,4.0,1,1,0,34.0,1,必修,morning,0.0,0.0
PE4408P,工程热力学,巴黎卓越工程师学院,3.0,1,1,0,18.0,1,"必修,限选",morning,0.0,0.0
PE4901P,传热传质工程实践,巴黎卓越工程师学院,2.0,1,1,0,16.0,1,必修,afternoon,0.0,0.0
PHY2301P,工程物理与化学基础（1）,巴黎卓越工程师学院,4.0,1,1,0,108.0,1,必修,morning,0.0,0.0
PHY2302P,工程物理与化学基础（2）,巴黎卓越工程师学院,6.0,1,1,0,108.0,1,必修,morning,0.0,0.0
PHY3303P,液相物理化学,巴黎卓越工程师学院,3.0,1,1,0,64.0,1,限选,morning,0.0,0.0
PHY3305P,电磁学基础,巴黎卓越工程师学院,4.0,1,1,0,110.0,1,必修,morning,0.0,0.0
PHY3306P,量子力学导论,巴黎卓越工程师学院,3.0,1,1,0,110.0,1,必修,morning,0.0,0.0
CHN0920,大学语文,教务处,4.0,1,1,100,50.0,1,必修,morning,0.0,0.0
MUSI1109,电影音乐概论,教务处,2.0,1,1,80,80.0,1,公共选修课,mixed,0.0,0.0
PHY1301,预科物理（1）,教务处,4.0,1,1,100,50.0,1,必修,morning,0.0,0.0
PREP1201,预科英语（1）,教务处,6.0,1,1,150,50.0,1,必修,morning,0.0,0.0
PREP1203,预科数学（1）,教务处,6.0,1,1,150,50.0,1,必修,morning,0.0,0.0
PREP1205,计算机基础（1）,教务处,4.0,1,1,100,50.0,1,必修,afternoon,0.0,0.0
EDU4808,教育与全球发展,教育学院,2.0,1,1,7,30.0,1,限选,evening,0.0,0.0
EDU4809,自我、群体与发展,教育学院,2.0,1,1,4,30.0,1,限选,evening,0.0,0.0
EDU4810,教育与教学的工具和方法 ,教育学院,2.0,1,1,4,30.0,1,限选,evening,0.0,0.0
MA194,桥牌与博弈论,数学科学学院,3.0,1,1,79,80.0,1,公共选修课,evening,0.0,0.0
MA909,中国传统文化中的数学算法,数学科学学院,2.0,1,1,45,45.0,1,通识核心课程,mixed,0.0,0.0
MA911,数学史,数学科学学院,3.0,1,1,60,60.0,1,通识核心课程,evening,0.0,0.0
MATH1201,高等数学I,数学科学学院,6.0,26,11,7662,102.55,1,限选,morning,0.0,0.0
MATH1202,高等数学II,数学科学学院,4.0,1,1,0,100.0,1,必修,evening,0.0,0.0
MATH1203,数学分析I,数学科学学院,6.0,1,1,321,116.0,1,限选,morning,0.0,0.0
MATH1205,线性代数,数学科学学院,3.0,19,11,4681,150.11,1,必修,morning,0.0,0.0
MATH1206,数理方法,数学科学学院,3.0,9,5,2068,131.11,1,必修,morning,0.0,0.0
MATH1207,概率统计,数学科学学院,3.0,8,7,2246,151.25,1,必修,morning,0.0,0.0
MATH1208,微积分基础,数学科学学院,4.0,8,8,2554,159.88,1,限选,morning,0.0,0.0
MATH1209,大学医科数学（A类）（1）,数学科学学院,4.0,1,1,294,147.0,1,必修,morning,0.0,0.0
MATH1229,高等数学（N）I,数学科学学院,4.0,1,1,0,40.0,1,必修,morning,0.0,0.0
MATH1230,线性代数（N）,数学科学学院,3.0,1,1,0,40.0,1,必修,afternoon,0.0,0.0
MATH1233,数理方法（N）,数学科学学院,3.0,1,1,84,42.0,1,必修,morning,0.0,0.0
MATH1301,专业导论（数学、统计学）,数学科学学院,0.5,1,1,47,47.0,1,必修,mixed,0.0,0.0
MATH1405H,高等代数（荣誉）I,数学科学学院,5.0,5,2,447,23.53,1,必修,morning,0.0,0.0
MATH2402,初等数论,数学科学学院,3.0,2,2,274,106.0,1,限选,morning,0.0,0.0
MATH2607H,数学分析（荣誉）III,数学科学学院,4.0,2,2,483,97.5,1,必修,evening,0.0,0.0
MATH2609,复分析,数学科学学院,4.0,3,3,462,79.33,1,必修,evening,0.0,0.0
MATH2613,数学分析原理,数学科学学院,3.0,1,1,80,73.0,1,"必修,限选",evening,0.0,0.0
MATH2701,概率论,数学科学学院,4.0,3,3,500,86.0,1,必修,morning,0.0,0.0
MATH2803,数值线性代数,数学科学学院,3.0,1,1,246,130.0,1,"必修,限选",morning,0.0,0.0
MATH2805,应用数学导论,数学科学学院,2.0,1,1,45,84.0,1,限选,afternoon,0.0,0.0
MATH2806,动手学深度学习（Python）,数学科学学院,2.0,1,1,102,120.0,1,必修,evening,0.0,0.0
MATH3301,研讨课I,数学科学学院,3.0,1,1,25,33.0,1,限选,afternoon,0.0,0.0
MATH3303,强基专业研讨III,数学科学学院,2.0,1,1,0,17.0,1,限选,evening,0.0,0.0
MATH3403,代数数论,数学科学学院,3.0,1,1,31,70.0,1,限选,evening,0.0,0.0
MATH3501,偏微分方程,数学科学学院,4.0,1,1,82,47.0,1,必修,morning,0.0,0.0
MATH3502,动力系统,数学科学学院,3.0,1,1,50,70.0,1,限选,morning,0.0,0.0
MATH3503,偏微分方程,数学科学学院,3.0,1,1,83,83.0,1,"必修,限选",evening,0.0,0.0
MATH3602,微分几何,数学科学学院,4.0,2,2,144,39.5,1,必修,morning,0.0,0.0
MATH3606,微分几何,数学科学学院,3.0,1,1,83,83.0,1,限选,evening,0.0,0.0
MATH3607,复变函数续论,数学科学学院,3.0,1,1,22,70.0,1,限选,morning,0.0,0.0
MATH3609,代数几何,数学科学学院,3.0,1,1,36,70.0,1,限选,morning,0.0,0.0
MATH3610,调和分析,数学科学学院,3.0,1,1,60,70.0,1,限选,evening,0.0,0.0
MATH3613,拓扑学基础,数学科学学院,3.0,2,1,90,48.5,1,"必修,限选",evening,0.0,0.0
MATH3708,大数据分析,数学科学学院,3.0,1,1,36,75.0,1,限选,afternoon,0.0,0.0
MATH3710,统计软件与算法,数学科学学院,3.0,1,1,24,66.0,1,限选,afternoon,0.0,0.0
MATH3711,回归分析与线性模型,数学科学学院,3.0,1,1,15,16.0,1,必修,afternoon,0.0,0.0
MATH3801,数学规划,数学科学学院,3.0,1,1,40,56.0,1,限选,mixed,0.0,0.0
MATH3806,最优化方法,数学科学学院,3.0,2,2,97,70.5,1,限选,afternoon,0.0,0.0
MATH3807,高等计算方法,数学科学学院,3.0,1,1,32,62.0,1,限选,afternoon,0.0,0.0
MATH4308,研讨课III,数学科学学院,2.0,1,1,6,31.0,1,限选,evening,0.0,0.0
MATH4406,代数拓扑,数学科学学院,3.0,1,1,20,77.0,1,限选,morning,0.0,0.0
MATH4407,图与网络,数学科学学院,3.0,2,2,94,51.5,1,限选,afternoon,0.0,0.0
MATH4701,多元统计,数学科学学院,3.0,1,1,46,82.0,1,"必修,限选",evening,0.0,0.0
MATH4703,数理金融,数学科学学院,3.0,1,1,12,113.0,1,限选,evening,0.0,0.0
MATH4704,随机过程,数学科学学院,3.0,2,2,136,39.5,1,限选,mixed,0.0,0.0
MATH4705,生存分析,数学科学学院,3.0,1,1,5,19.0,1,限选,evening,0.0,0.0
MATH4803,数学建模与数学实验,数学科学学院,3.0,1,1,16,51.0,1,限选,afternoon,0.0,0.0
CS3402E,能源大数据,智慧能源创新学院,2.0,1,1,58,53.0,1,限选,morning,0.0,0.0
EE3402E,人工智能导论,智慧能源创新学院,2.0,2,2,66,33.0,1,必修,afternoon,0.0,0.0
EE3405E,电气工程原理,智慧能源创新学院,3.0,1,1,126,66.0,1,必修,morning,0.0,0.0
EE3406E,电力电子技术基础,智慧能源创新学院,3.0,1,1,192,76.0,1,必修,morning,0.0,0.0
EE4401E,市场营销,智慧能源创新学院,2.0,1,1,36,53.0,1,限选,mixed,0.0,0.0
EE4901,智慧能源及其应用,智慧能源创新学院,3.0,1,1,106,53.0,1,必修,morning,0.0,0.0
EE4904,智慧能源系统设计实践,智慧能源创新学院,4.0,2,2,53,26.5,1,必修,afternoon,0.0,0.0
PE1004,双碳导论,智慧能源创新学院,2.0,2,1,9,120.0,1,通识核心课程,evening,0.0,0.0
PE3401E,能源化学,智慧能源创新学院,3.0,2,2,198,40.0,1,必修,morning,0.0,0.0
PE3403E,能源系统仿真实验,智慧能源创新学院,2.0,2,2,62,33.0,1,必修,morning,0.0,0.0
PE3407E,国际能源转型与发展趋势,智慧能源创新学院,2.0,1,1,69,66.0,1,限选,mixed,0.0,0.0
PE3409E,热能动力工程,智慧能源创新学院,2.0,2,2,93,32.33,1,必修,morning,0.0,0.0
PE4401E,储能原理,智慧能源创新学院,2.0,1,1,22,53.0,1,限选,morning,0.0,0.0
IE2203,基础工业工程,机械与动力工程学院,3.0,1,1,58,60.0,1,必修,afternoon,0.0,0.0
IE3201,生产计划与控制,机械与动力工程学院,3.0,1,1,112,61.0,1,必修,morning,0.0,0.0
IE3205,管理学基础,机械与动力工程学院,3.0,1,1,122,61.0,1,必修,morning,0.0,0.0
IE3207,人因工程,机械与动力工程学院,3.0,1,1,122,61.0,1,必修,morning,0.0,0.0
IE3208,生产系统建模与仿真,机械与动力工程学院,3.0,1,1,56,61.0,1,必修,afternoon,0.0,0.0
IE3401,优化算法设计,机械与动力工程学院,2.0,1,1,110,65.0,1,限选,morning,0.0,0.0
IE4301,先进制造技术,机械与动力工程学院,2.0,1,1,56,30.0,1,限选,morning,0.0,0.0
IE4303,智能产品创新工程,机械与动力工程学院,3.0,1,1,58,30.0,1,限选,afternoon,0.0,0.0
IE4401,决策理论与方法,机械与动力工程学院,2.0,1,1,60,30.0,1,限选,morning,0.0,0.0
IE4402,大数据分析,机械与动力工程学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0
IE4901,工业工程综合实验,机械与动力工程学院,2.0,2,2,134,33.5,1,必修,afternoon,0.0,0.0
IE4902,专业实习(工业工程),机械与动力工程学院,3.0,2,2,64,33.5,1,必修,morning,1.0,0.0
ME1123,现代汽车排放污染物控制新技术,机械与动力工程学院,3.0,1,1,15,40.0,1,公共选修课,evening,0.0,0.0
ME1145,微小机器人驱动原理与系统设计,机械与动力工程学院,3.0,1,1,21,30.0,1,公共选修课,evening,0.0,0.0
ME1221,工程学导论,机械与动力工程学院,3.0,30,30,771,28.27,1,必修,afternoon,0.0,0.0
ME2201,工程与社会,机械与动力工程学院,2.0,4,4,182,23.0,1,必修,afternoon,0.0,0.0
ME2232,系统模型、分析与控制(A类),机械与动力工程学院,4.0,1,1,52,29.0,1,必修,morning,0.0,0.0
ME2415,工程图学（3）,机械与动力工程学院,3.0,4,4,83,25.0,1,必修,afternoon,0.0,0.0
ME3220,设计与制造Ⅱ,机械与动力工程学院,4.0,11,11,744,34.73,1,必修,morning,0.0,0.0
ME3221,测试原理与技术,机械与动力工程学院,3.0,14,14,842,29.72,1,"必修,限选",afternoon,0.0,0.0
ME3222,工程材料,机械与动力工程学院,3.0,13,13,802,31.69,1,必修,morning,0.0,0.0
ME3413,工程图学（1）,机械与动力工程学院,2.0,1,1,18,22.0,1,必修,afternoon,0.0,0.0
ME3416,机械设计基础,机械与动力工程学院,3.0,4,4,236,30.0,1,必修,morning,0.0,0.0
ME4301,产品DFX设计,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,afternoon,0.0,0.0
ME4302,有限元方法,机械与动力工程学院,3.0,2,2,100,25.0,1,限选,morning,0.0,0.0
ME4406,嵌入式系统设计,机械与动力工程学院,3.0,1,1,60,30.0,1,限选,morning,0.0,0.0
ME4409,多机器人系统与控制,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,afternoon,0.0,0.0
ME4501,智能制造装备与系统,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,morning,0.0,0.0
ME4502,精密超精密加工与测量,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,afternoon,0.0,0.0
ME4503,智能装配与质量控制,机械与动力工程学院,3.0,2,2,50,25.0,1,"交叉课程,限选",afternoon,0.0,0.0
ME4601,汽车电子与智能控制,机械与动力工程学院,3.0,1,1,18,18.0,1,限选,evening,0.0,0.0
ME4602,汽车数字化制造,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,afternoon,0.0,0.0
ME4805,工程统计与质量,机械与动力工程学院,3.0,1,1,60,30.0,1,交叉课程,morning,0.0,0.0
ME4806,功能材料与器件概论,机械与动力工程学院,3.0,1,1,30,30.0,1,交叉课程,afternoon,0.0,0.0
ME4911,专业实习(机械动力类),机械与动力工程学院,3.0,10,10,287,29.1,1,必修,morning,1.0,0.0
ME4913,机械与动力仿真实践（机械类）,机械与动力工程学院,4.0,5,5,300,50.0,1,必修,morning,0.0,0.0
ME4932,科学研究与创新实践,机械与动力工程学院,1.0,5,5,110,24.2,1,限选,morning,1.0,0.0
ME4933,科学研究与创新实践（荣誉）,机械与动力工程学院,2.0,2,1,37,20.5,1,必修,afternoon,1.0,0.0
ME904,形象思维与工程语言,机械与动力工程学院,2.0,1,1,167,60.0,1,通识核心课程,evening,0.0,0.0
NU0101,核能与环境,机械与动力工程学院,2.0,1,1,60,35.0,1,新生研讨课,evening,0.0,0.0
NU3203,核反应堆物理,机械与动力工程学院,3.0,2,2,48,14.5,1,必修,morning,0.0,0.0
NU3304,核电厂系统与运行原理,机械与动力工程学院,3.0,1,1,44,29.0,1,必修,afternoon,0.0,0.0
NU4201,专业实习(核工程与核科学),机械与动力工程学院,3.0,1,1,30,30.0,1,必修,morning,1.0,0.0
NU4203,核燃料循环,机械与动力工程学院,2.0,1,1,30,30.0,1,必修,morning,0.0,0.0
NU4305,核工程管理,机械与动力工程学院,2.0,1,1,11,20.0,1,限选,morning,0.0,0.0
NU4501,核技术与应用,机械与动力工程学院,2.0,1,1,20,20.0,1,限选,mixed,0.0,0.0
PE0101,神奇的催化剂—新能源开发和环境净化中的催化技术,机械与动力工程学院,1.0,1,1,11,30.0,1,新生研讨课,mixed,0.0,0.0
PE3204,工程流体力学（B类）,机械与动力工程学院,3.0,2,2,106,28.0,1,必修,morning,0.0,0.0
PE3205,传热学,机械与动力工程学院,3.0,1,1,48,29.0,1,必修,morning,0.0,0.0
PE3207,能源化学基础,机械与动力工程学院,4.0,1,1,20,30.0,1,限选,morning,0.0,0.0
PE3805,能源材料,机械与动力工程学院,3.0,1,1,10,30.0,1,限选,afternoon,0.0,0.0
PE4201,机械与动力仿真实践（能动类）,机械与动力工程学院,4.0,3,3,160,20.0,1,必修,morning,0.0,0.0
PE4303,燃料电池原理与技术,机械与动力工程学院,3.0,2,2,120,30.0,1,限选,morning,0.0,0.0
PE4305,先进热工测试技术,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,afternoon,0.0,0.0
PE4402,智慧能源与能源互联网,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,afternoon,0.0,0.0
PE4403,先进储能原理与技术,机械与动力工程学院,3.0,1,1,30,30.0,1,限选,afternoon,0.0,0.0
PE4404,氢能技术与应用,机械与动力工程学院,3.0,1,1,60,30.0,1,限选,morning,0.0,0.0
PE4901,储能系统设计与实践,机械与动力工程学院,4.0,1,1,50,26.0,1,必修,morning,0.0,0.0
PE4902,专业实习（储能科学与工程）,机械与动力工程学院,3.0,1,1,26,26.0,1,必修,morning,1.0,0.0
SP062,航空航天技术历史与展望,机械与动力工程学院,2.0,1,1,35,30.0,1,新生研讨课,evening,0.0,0.0
SP155,奇妙的低温世界,机械与动力工程学院,2.0,1,1,44,30.0,1,新生研讨课,evening,0.0,0.0
SP190,绝对零度的奇迹：超流与超导,机械与动力工程学院,2.0,1,1,69,30.0,1,新生研讨课,evening,0.0,0.0
SP245,智能材料结构系统与应用,机械与动力工程学院,2.0,1,1,46,30.0,1,新生研讨课,evening,0.0,0.0
SP258,知识融合与创新设计,机械与动力工程学院,2.0,1,1,25,30.0,1,新生研讨课,evening,0.0,0.0
MSE0101,镁合金及其成形技术,材料科学与工程学院,1.0,1,1,2,30.0,1,新生研讨课,mixed,0.0,0.0
MSE0102,材料的乐趣,材料科学与工程学院,1.0,1,1,0,30.0,1,新生研讨课,mixed,0.0,0.0
MSE0103,材料加工智能化发展引论,材料科学与工程学院,1.0,1,1,20,30.0,1,新生研讨课,mixed,0.0,0.0
